british,american,irregular_plural,adjective,adverb,conjunction,determiner,discourse_marker,exclamation,interrogative,noun,possessive,preposition,pronoun,title,verb,starters,movers,flyers,animals,body_and_face,clothes,colours,family_and_friends,food_and_drink,health,home,materials,names,numbers,places_and_directions,school,sports_and_leisure,time,toys,transport,weather,work,world_around_us,audioKey,audioValue,cambridgeAudioGB,cambridgeAudioUS,audioSource,isBritishAccent,isAmericanAccent,definitionEn,definitionVi,translationVi,exampleStarters,exampleMovers,exampleFlyers,exampleStartersVi,exampleMoversVi,exampleFlyersVi,ipa,ipaGB,ipaUS,status
golf,golf,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,golf,http://static.sfdict.com/staticrep/dictaudio/G02/G0243300.mp3,,,SF Dictionary,FALSE,FALSE,To play a game where you hit a ball into holes on a big grass field.,Chơi một trò chơi đánh bóng vào lỗ trên sân cỏ rộng lớn.,chơi gôn,I play golf.,She is playing golf with her friends today.,We played golf last weekend at a big green golf course.,Em chơi gôn.,Cô ấy đang chơi gôn với bạn hôm nay.,Chúng tôi đã chơi gôn cuối tuần trước ở sân gôn rộng lớn.,,/ɡɒlf/,/ɡɑːlf/,done
group,group,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,group,http://dictionary.cambridge.org/us/media/english/us_pron/g/gro/group/group.mp3,,,Cambridge,FALSE,TRUE,A group is a number of people or things together.,Nhóm là một số người hoặc vật ở cùng với nhau.,nhóm,I see a group.,The group is playing in the park.,Our group worked together to finish the school project.,Em thấy một nhóm.,Nhóm đang chơi ở công viên.,Nhóm chúng em làm việc cùng nhau để hoàn thành dự án ở trường.,,/ɡruːp/,/ɡruːp/,done
guess,guess,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,guess,http://dictionary.cambridge.org/us/media/english/us_pron/g/gue/guess/guess.mp3,,,Cambridge,FALSE,TRUE,To say an answer without knowing if it is right or wrong.,Nói một câu trả lời khi không chắc nó đúng hay sai.,đoán,I guess the answer.,She guessed the number correctly yesterday.,"If you guess the right answer, you will win a prize.",Em đoán câu trả lời.,Cô ấy đã đoán đúng số hôm qua.,"Nếu bạn đoán đúng câu trả lời, bạn sẽ nhận được phần thưởng.",,/ɡes/,/ɡes/,done
gym,gym,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,gym,http://s3.amazonaws.com/audio.vocabulary.com/1.0/us/G/EZVLZ71UYC5Z.mp3,,,Vocabulary.com,FALSE,TRUE,A gym is a place where people exercise and play sports.,Phòng tập thể dục là nơi mọi người tập thể thao và vận động.,phòng tập thể dục,I go to the gym.,She is playing basketball in the gym.,We have PE lessons in the gym every Monday and Wednesday.,Em đi đến phòng tập thể dục.,Cô ấy đang chơi bóng rổ trong phòng tập thể dục.,Chúng em có tiết thể dục ở phòng tập thể dục vào thứ Hai và thứ Tư.,,/dʒɪm/,/dʒɪm/,done
half,half,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,half,http://dictionary.cambridge.org/us/media/english/us_pron/h/hal/half_/half.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhai/ukhairp013.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hal/half_/half.mp3,Cambridge,FALSE,TRUE,Describing one of two equal parts of something.,Mô tả một trong hai phần bằng nhau của một vật.,một nửa,I eat half bread.,She drank half of her juice.,He finished half of the book before dinner yesterday.,Em ăn một nửa bánh mì.,Cô ấy đã uống một nửa nước trái cây.,Anh ấy đã đọc xong một nửa cuốn sách trước bữa tối hôm qua.,,/hɑːf/,/hæf/,done
happen,happen,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,happen,http://img2.tfd.com/pron/mp3/en/UK/d3/d3dtdhshsgdosgh7.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhap/ukhapha005.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hap/happe/happen.mp3,The Free Dictionary,TRUE,FALSE,"To take place or occur, especially by chance or naturally.","Diễn ra hoặc xảy ra, thường là một cách tự nhiên hoặc bất ngờ.",xảy ra,Things happen every day.,What happened at school yesterday?,Many interesting things happen when we explore new places.,Mọi việc xảy ra mỗi ngày.,Điều gì đã xảy ra ở trường hôm qua?,Nhiều điều thú vị xảy ra khi chúng ta khám phá những nơi mới.,,/ˈhæp.ən/,/ˈhæp.ən/,done
Harry,Harry,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,harry,http://img2.tfd.com/pron/mp3/en/US/st/stdtdhsfsds3hr.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhar/ukharne013.mp3,https://dictionary.cambridge.org/media/english/us_pron/u/ush/ushar/usharmo011.mp3,The Free Dictionary,FALSE,TRUE,A boy's name used to call someone or talk about them.,Tên của một cậu bé dùng để gọi hoặc nói về ai đó.,Harry,Harry is my friend.,Harry is playing football now.,Harry went to the park with his friends yesterday.,Harry là bạn của tôi.,Harry đang chơi bóng đá bây giờ.,Harry đã đi công viên với bạn của mình hôm qua.,,/ˈhæri/,/ˈhæri/,done
hate,hate,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hate,http://www.oxforddictionaries.com/media/english/uk_pron/h/hat/hate_/hate__gb_1.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhas/ukhasty010.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hat/hate_/hate.mp3,Oxford,TRUE,FALSE,To hate means to feel very angry or not like something at all.,Ghét nghĩa là rất không thích hoặc cảm thấy giận ai đó hoặc điều gì đó.,ghét,I hate spiders.,She hated the loud noise yesterday.,He has hated eating vegetables since he was a child.,Em ghét nhện.,Cô ấy đã ghét tiếng ồn lớn hôm qua.,Anh ấy đã ghét ăn rau từ khi còn nhỏ.,,/heɪt/,/heɪt/,done
hear,hear,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hear,http://www.yourdictionary.com/audio/h/he/hear.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhea/ukheads020.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hea/hear_/hear.mp3,YourDictionary,FALSE,TRUE,To listen and notice sounds with your ears.,Nghe là dùng tai để lắng nghe và nhận biết âm thanh.,nghe,I hear a bird.,I heard music when I was outside.,She can hear the birds singing in the morning every day.,Em nghe thấy một con chim.,Em đã nghe nhạc khi ở ngoài trời.,Cô ấy có thể nghe tiếng chim hót mỗi sáng.,,/hɪə(r)/,/hɪr/,done
heavy,heavy,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,heavy,http://s3.amazonaws.com/audio.vocabulary.com/1.0/us/H/SRA8WXED4DFL.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhea/ukheave008.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hea/heavy/heavy.mp3,Vocabulary.com,FALSE,TRUE,Describing something that has a lot of weight and is hard to lift.,Miêu tả vật có trọng lượng lớn và khó nâng lên.,nặng,It is heavy.,"The box was heavy, so I carried it slowly.","If the bag is too heavy, you should ask for help to carry it.",Nó thì nặng.,Chiếc hộp nặng nên tôi mang nó chậm lại.,"Nếu cái túi quá nặng, bạn nên nhờ giúp mang nó.",,/ˈhev.i/,/ˈhev.i/,done
Helen,Helen,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,helen,http://www.yourdictionary.com/audio/h/he/helen.mp3,,,YourDictionary,FALSE,TRUE,A girl's name used to call someone special or a friend.,Tên con gái dùng để gọi một người đặc biệt hoặc bạn bè.,Helen,Helen is my friend.,Helen is playing with her toys now.,Helen helped her friend when she was feeling sad yesterday.,Helen là bạn của tôi.,Helen đang chơi với đồ chơi của cô ấy bây giờ.,Helen đã giúp bạn khi bạn ấy cảm thấy buồn hôm qua.,,/ˈhɛl.ən/,/ˈhɛl.ən/,done
high,high,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,high,http://www.oxforddictionaries.com/media/english/uk_pron/h/hig/high_/high__gb_1.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhho/ukhhok_002.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hi_/hi___/hi.mp3,Oxford,TRUE,FALSE,Describing something that is far above the ground or other things.,Miêu tả cái gì đó ở trên cao hơn mặt đất hoặc vật khác.,cao,The tree is high.,The bird is flying high in the sky.,"The mountain is very high, and many people like to climb it.",Cây cao.,Con chim đang bay cao trên bầu trời.,"Ngọn núi rất cao, nhiều người thích leo núi.",,/haɪ/,/haɪ/,done
hill,hill,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,hill,http://dictionary.cambridge.org/us/media/english/uk_pron/u/ukh/ukhig/ukhighb023.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhig/ukhighb023.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hil/hill_/hill.mp3,Cambridge,TRUE,TRUE,"A hill is a small, raised area of land, not very high.","Đồi là một vùng đất nhỏ cao lên, không quá cao như núi.",đồi,I see a hill.,We walked up the hill yesterday.,The children like to play on the green hill near their house.,Em nhìn thấy một ngọn đồi.,Chúng tôi đã đi bộ lên đồi hôm qua.,Các bạn nhỏ thích chơi trên ngọn đồi xanh gần nhà họ.,,/hɪl/,/hɪl/,done
history,history,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,history,http://img2.tfd.com/pron/mp3/en/US/st/stdtdrsdsysgsyylhn.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhir/ukhire_016.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/his/histo/history.mp3,The Free Dictionary,FALSE,TRUE,A noun about past events and stories of people and places.,Danh từ về các sự kiện và câu chuyện trong quá khứ của con người và nơi chốn.,lịch sử,I like history.,We learned history at school yesterday.,History helps us understand how people lived long ago.,Em thích lịch sử.,Chúng em đã học lịch sử ở trường hôm qua.,Lịch sử giúp chúng ta hiểu cách con người sống từ lâu rồi.,,/ˈhɪs.tər.i/,/ˈhɪs.tɚ.i/,done
hole,hole,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hole,http://img2.tfd.com/pron/mp3/en/UK/df/dfdtskdndtht.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhol/ukholdu002.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hol/hole_/hole.mp3,The Free Dictionary,TRUE,FALSE,A hole is an empty space in something or on a surface.,Lỗ là khoảng trống hoặc chỗ rỗng trên một vật hoặc bề mặt.,lỗ,I see a hole.,The dog dug a hole in the garden.,"If you find a hole in your clothes, you can sew it to fix it.",Em nhìn thấy một lỗ.,Con chó đã đào một cái lỗ trong vườn.,"Nếu bạn thấy lỗ trên quần áo, bạn có thể may lại để sửa nó.",,/həʊl/,/hoʊl/,done
Holly,Holly,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,holly,http://dictionary.cambridge.org/us/media/english/uk_pron/u/ukh/ukhol/ukholdu015.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhol/ukholdu015.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hol/holly/holly.mp3,Cambridge,TRUE,TRUE,A holly is a plant with green leaves and red berries in winter.,Cây thủy tùng là cây có lá xanh và quả đỏ vào mùa đông.,cây thủy tùng,I see a holly.,The holly has red berries in winter.,Holly plants have green leaves and red berries in cold seasons.,Em nhìn thấy cây thủy tùng.,Cây thủy tùng có quả đỏ vào mùa đông.,Cây thủy tùng có lá xanh và quả đỏ vào mùa lạnh.,,/ˈhɒl.i/,/ˈhɑː.li/,done
honey,honey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,honey,http://dictionary.cambridge.org/us/media/english/uk_pron/u/ukh/ukhom/ukhomon015.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhom/ukhomon015.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hon/honey/honey.mp3,Cambridge,TRUE,TRUE,"A sweet, sticky food made by bees from flower nectar.","Một loại thức ăn ngọt, dính do ong làm từ mật hoa.",mật ong,I like honey.,My mum is making toast with honey.,Bees make honey by collecting nectar from many flowers.,Em thích mật ong.,Mẹ em đang làm bánh mì nướng với mật ong.,Ong làm mật ong bằng cách lấy mật hoa từ nhiều bông hoa.,,/ˈhʌn.i/,/ˈhʌn.i/,done
hope,hope,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hope,http://static.sfdict.com/staticrep/dictaudio/H03/H0373400.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhoo/ukhoove003.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hop/hope_/hope.mp3,SF Dictionary,FALSE,FALSE,A feeling that something good will happen in the future.,Cảm giác tin rằng điều tốt sẽ xảy ra trong tương lai.,hy vọng,I have hope.,She hoped to see her friend yesterday.,I hope that we will have a sunny day for our picnic tomorrow.,Em có hy vọng.,Cô ấy đã hy vọng gặp bạn mình hôm qua.,Em hy vọng ngày mai trời sẽ nắng để đi dã ngoại.,,/həʊp/,/hoʊp/,done
horrible,horrible,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,horrible,http://www.yourdictionary.com/audio/h/ho/horrible.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhoo/ukhoove028.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hor/horri/horrible.mp3,YourDictionary,FALSE,TRUE,Describing something very bad or scary that makes you feel unhappy.,Miêu tả điều gì đó rất xấu hoặc đáng sợ khiến bạn không vui.,ghê tởm,It is horrible.,The food was horrible yesterday.,"The movie was horrible, so I didn’t want to watch it again.",Nó thật ghê tởm.,Món ăn hôm qua thật ghê tởm.,"Bộ phim thật ghê tởm, nên tôi không muốn xem lại.",,/ˈhɒr.ɪ.bəl/,/ˈhɔːr.ə.bəl/,done
hotel,hotel,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hotel,http://dictionary.cambridge.org/us/media/english/us_pron/h/hot/hotel/hotel.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhor/ukhorsi028.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hot/hotel/hotel.mp3,Cambridge,FALSE,TRUE,A hotel is a building where people stay when they travel.,Khách sạn là nơi mọi người ở khi đi du lịch hoặc công tác.,khách sạn,I stay in a hotel.,We stayed in a big hotel last summer.,The hotel where we stayed had a swimming pool and a restaurant.,Em ở trong khách sạn.,Chúng em đã ở khách sạn lớn vào mùa hè năm ngoái.,Khách sạn mà chúng em ở có hồ bơi và nhà hàng.,,/həʊˈtel/,/hoʊˈtel/,done
hour,hour,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,hour,http://dictionary.cambridge.org/us/media/english/uk_pron/u/ukh/ukhot/ukhotfo020.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhot/ukhotfo020.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hou/hour_/hour.mp3,Cambridge,TRUE,TRUE,An hour is a unit of time equal to sixty minutes.,Giờ là đơn vị thời gian bằng sáu mươi phút.,giờ,I wait one hour.,We played football for one hour yesterday.,"The movie lasts two hours, so we need snacks.",Em đợi một giờ.,Chúng tôi đã chơi bóng đá một giờ hôm qua.,"Bộ phim dài hai giờ, nên chúng ta cần đồ ăn nhẹ.",,/ˈaʊər/,/ˈaʊɚ/,done
how long,how long,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,FALSE,FALSE,Describing the length of time something lasts or takes.,Diễn tả khoảng thời gian một việc kéo dài hoặc mất bao lâu.,bao lâu,How long is it?,How long did you play football yesterday?,Can you tell me how long the movie will last tonight?,Nó dài bao lâu?,Hôm qua bạn đã chơi bóng đá bao lâu?,Bạn có thể nói cho tôi biết phim sẽ kéo dài bao lâu tối nay không?,,/ˈhaʊ ˌlɒŋ/,/ˈhaʊ ˌlɔːŋ/,done
hurry,hurry,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hurry,http://www.onelook.com/pronounce/macmillan/US/hurry-American-English-pronunciation_25016.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhur/ukhurly007.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hur/hurry/hurry.mp3,OneLook/Macmillan,FALSE,TRUE,To move or do something quickly because you have little time.,Làm hoặc đi nhanh vì không còn nhiều thời gian.,vội,I hurry to school.,She hurried because the bus was late.,"If you hurry, you can catch the bus on time.",Em vội đến trường.,Cô ấy vội vì xe buýt đến muộn.,"Nếu bạn vội, bạn có thể bắt kịp xe buýt đúng giờ.",,/ˈhʌr.i/,/ˈhɝː.i/,done
husband,husband,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,husband,http://www.oxforddictionaries.com/media/english/uk_pron/h/hus/husba/husband__gb_1.mp3,https://dictionary.cambridge.org/media/english/uk_pron/u/ukh/ukhur/ukhurly013.mp3,https://dictionary.cambridge.org/media/english/us_pron/h/hus/husba/husband.mp3,Oxford,TRUE,FALSE,A husband is a man who is married to a wife.,Chồng là người đàn ông đã kết hôn với vợ.,chồng,My husband is kind.,Her husband is cooking dinner now.,My husband and I have been married for five years.,Chồng của tôi tốt bụng.,Chồng cô ấy đang nấu bữa tối.,Chồng tôi và tôi đã kết hôn được năm năm rồi.,,/ˈhʌz.bənd/,/ˈhʌz.bənd/,done
if,if,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,https://dictionary.cambridge.org/media/english/uk_pron/u/uki/ukidi/ukidioc017.mp3,https://dictionary.cambridge.org/media/english/us_pron/i/if_/if___/if.mp3,,FALSE,FALSE,A word used to talk about something that might happen or be true.,Một từ dùng để nói về điều có thể xảy ra hoặc đúng.,nếu,"If it rains, I stay.","If I am tired, I sit and rest.","If you study hard, you will pass the test easily.","Nếu trời mưa, tôi ở nhà.","Nếu tôi mệt, tôi ngồi nghỉ.","Nếu bạn học chăm, bạn sẽ đỗ bài kiểm tra dễ dàng.",,/ɪf/,/ɪf/,done
